																									
	NCI-H522	NCIH522	_1567	MSI-S	Lung	NA	Carcinoma	Non small cell carcinoma	Male	58	Caucasian	NA	Primary	905944	Y	FASTS_p_NCLE_DNAAffy4_S_GenomeWideSNP_6_B02_335214	Y	Y							
	NCI-H524	NCIH524	_1568	MSI-L	Lung	NA	Carcinoma	Small cell carcinoma	Male	63	Caucasian	NA	Metastasis	908483	Y	LIMPS_p_NCLE_DNA2N_GenomeWideSNP_6_E08_246720	Y	NA							
	NCI-H526	NCIH526	_1569	MSI-L	Lung	NA	Carcinoma	Small cell carcinoma	Male	55	Caucasian	NA	Metastasis	688025	Y	HONEY_p_NCLE_DNAAffy3_S_GenomeWideSNP_6_G09_293440	Y	NA							
	NCI-H596	NCIH596	_1571	MSI-S	Lung	NA	Carcinoma	Mixed adenosquamous carcinoma	Male	73	Caucasian	NA	Primary	908459	Y	HONEY_p_NCLE_DNAAffy3_S_GenomeWideSNP_6_H11_293468	Y	NA							
	NCI-H630	NA	_1572	MSI-H	Lung	NA	Carcinoma	Adenocarcinoma	Male	60	NA	NA	Metastasis	908482	Y	NA	NA	NA							
	NCI-H64	NA	_1573	MSI-S	Lung	NA	Carcinoma	Small cell carcinoma	NA	48	Caucasian	NA	Primary	688026	Y	NA	NA	NA							
	NCI-H647	NCIH647	_1574	MSI-S	Lung	NA	Carcinoma	Mixed adenosquamous carcinoma	Male	56	Caucasian	NA	NA	1240191	Y	ARLES_p_NCLE_DNAAffy2_S_GenomeWideSNP_6_G04_256152	Y	NA							
	NCI-H650	NCIH650	_1575	MSI-S	Lung	NA	Carcinoma	Large cell carcinoma	Male	NA	NA	NA	Metastasis	722066	Y	HONEY_p_NCLE_DNAAffy3_S_GenomeWideSNP_6_B05_293312	Y	NA							
	NCI-H660	NCIH660	_1576	MSI-S	Prostate	NA	Carcinoma	Small cell carcinoma	Male	63	Caucasian	NA	NA	1330975	Y	BOWER_p_NCLE_DNAAffy8_GenomeWideSNP_6_C11_464558	Y	NA							
	NCI-H661	NCIH661	_1577	MSI-S	Lung	NA	Carcinoma	Large cell carcinoma	Male	43	Caucasian	NA	Metastasis	687829	Y	FASTS_p_NCLE_DNAAffy4_S_GenomeWideSNP_6_B09_335228	Y	NA							
	NCI-H69	NCIH69	_1579	MSI-S	Lung	NA	Carcinoma	Small cell carcinoma	Male	55	Caucasian	NA	Metastasis	688027	Y	PODIA_p_NCLE_DNAAffy7_GenomeWideSNP_6_D04_437520	Y	NA							
	NCI-H716	NCIH716	_1581	MSI-S	Lung	Colon	Carcinoma	Adenocarcinoma	Male	33	Caucasian	NA	Metastasis	908458	Y	BOWER_p_NCLE_DNAAffy8_GenomeWideSNP_6_F08_464696	Y	NA							
	NCI-H720	NA	_1583	MSI-S	Lung	NA	Carcinoma	NA	Male	NA	NA	NA	Primary	687600	Y	NA	NA	NA							
	NCI-H727	NCIH727	_1584	MSI-S	Lung	NA	Carcinoid-endocrine tumour	NA	Female	65	Caucasian	NA	Primary	724855	Y	BOWER_p_NCLE_DNAAffy8_GenomeWideSNP_6_H12_464628	Y	NA							
	NCI-H740	NA	_1586	MSI-S	Lung	NA	Carcinoma	Small cell carcinoma	Male	63	Caucasian	NA	NA	1331055	Y	NA	NA	NA							
	NCI-H747	NCIH747	_1587	MSI-L	Large intestine	Caecum	Carcinoma	Adenocarcinoma	Male	69	Caucasian	NA	Metastasis	908457	Y	FASTS_p_NCLE_DNAAffy4_S_GenomeWideSNP_6_E03_335288	Y	NA							
	NCI-H748	NA	_1588	MSI-S	Lung	NA	Carcinoma	Small cell carcinoma	Male	62	Black	NA	Metastasis	909194	Y	NA	NA	NA							
	NCI-H810	NCIH810	_1590	MSI-S	Lung	NA	Carcinoma	Large cell carcinoma	Male	51	Black	NA	Primary	925341	Y	FASTS_p_NCLE_DNAAffy4_S_GenomeWideSNP_6_A07_335200	Y	NA							
	NCI-H82	NCIH82	_1591	MSI-S	Lung	NA	Carcinoma	Small cell carcinoma	Male	40	Caucasian	NA	Metastasis	688031	Y	FASTS_p_NCLE_DNAAffy4_S_GenomeWideSNP_6_E11_335304	Y	NA							
	NCI-H820	NA	_1592	failed	Lung	NA	Carcinoma	Adenocarcinoma	Male	53	Caucasian	NA	NA	1333019	Y	NA	NA	NA							
	NCI-H835	NA	_1593	MSI-S	Lung	NA	Carcinoid-endocrine tumour	NA	Female	48	Black	NA	Primary	753607	Y	NA	NA	NA							
	NCI-H838	NCIH838	_1594	MSI-S	Lung	NA	Carcinoma	Non small cell carcinoma	Male	59	Caucasian	NA	Primary	910399	Y	FASTS_p_NCLE_DNAAffy4_S_GenomeWideSNP_6_A05_335196	Y	NA							
	NCI-H841	NCIH841	_1595	MSI-S	Lung	NA	Carcinoma	Small cell carcinoma	Male	51	Caucasian, White	NA	NA	1240192	Y	AWASH_p_NCLE_DNAAffy10_GenomeWideSNP_6_D04_542788	Y	NA							
	NCI-H847	NA	_1596	MSI-S	Lung	NA	Carcinoma	Small cell carcinoma	Male	63	Caucasian, White	NA	NA	1240193	Y	NA	NA	NA							
	NCI-H889	NCIH889	_1598	NA	Lung	NA	Carcinoma	Small cell carcinoma	Female	69	Caucasian	NA	NA	NA	NA	LIMPS_p_NCLE_DNA2N_GenomeWideSNP_6_D10_246700	Y	NA							
	NCI-H929	NCIH929	_1600	MSI-S	Haematopoietic and lymphoid	NA	Lymphoid neoplasm	Plasma cell myeloma	Female	62	Caucasian	NA	NA	724825	Y	PODIA_p_NCLE_DNAAffy7_GenomeWideSNP_6_E10_437396	Y	NA							
	NCI-N87	NCIN87	_1603	MSI-S	Stomach	NA	Carcinoma	Adenocarcinoma	Male	NA	NA	NA	Metastasis	908461	Y	FASTS_p_NCLE_DNAAffy4_S_GenomeWideSNP_6_H11_335376	Y	NA							
	NEC8	NA	_1604	MSI-S	Testis	NA	Germ cell tumour	Embryonal carcinoma	Male	24	Japanese	NA	Primary	910942	Y	NA	NA	NA							
	NH-12	NA	_1605	MSI-S	Autonomic ganglia	NA	Neuroblastoma	NA	Male	1,25	NA	NA	Primary	908447	Y	NA	NA	NA							
	NH-6	NH6	_1606	NA	Autonomic ganglia	NA	Neuroblastoma	NA	Female	0,8	NA	NA	NA	NA	NA	PODIA_p_NCLE_DNAAffy7_GenomeWideSNP_6_C10_437500	Y	NA							
	NKM-1	NA	_1607	MSI-S	Haematopoietic and lymphoid	NA	Haematopoietic neoplasm	Acute myeloid leukaemia	Male	33	NA	NA	Primary	908448	Y	NA	NA	NA							
	NMC-G1	NMCG1	_1608	MSI-S	CNS	Brain	Glioma	NA	Female	NA	NA	NA	Primary	908449	Y	FIEFS_p_NCLE_DNA_Affy5_GenomeWideSNP_6_E01_411010	Y	NA							
	NOMO-1	NOMO1	_1609	MSI-S	Haematopoietic and lymphoid	NA	Haematopoietic neoplasm	"Acute myeloid leukaemia; M5"	Female	31	NA	NA	Primary	908451	Y	CHARY_p_NCLE_DNAAffy9_GenomeWideSNP_6_D03_490508	Y	NA							
	NOS-1	NA	_1610	MSI-S	Bone	NA	Osteosarcoma	NA	Male	16	Japanese	NA	Metastasis	925345	Y	NA	NA	NA							
	NUGC-2	NUGC2	_1611	NA	Stomach	NA	Carcinoma	Adenocarcinoma	Female	56	NA	NA	NA	NA	NA	ARLES_p_NCLE_DNAAffy2_S_GenomeWideSNP_6_C12_256072	Y	NA							
	NUGC-3	NUGC3	_1612	MSI-H	Stomach	NA	Carcinoma	Adenocarcinoma	Male	72	NA	NA	Primary	908455	Y	LIMPS_p_NCLE_DNA2N_GenomeWideSNP_6_H04_246784	Y	NA							
	NY	NA	_1613	MSI-S	Bone	NA	Osteosarcoma	NA	Male	15	NA	NA	Primary	910849	Y	NA	NA	NA							
	OAW28	OAW-28	_1614	MSI-S	Ovary	NA	Carcinoma	NA	Female	75	NA	NA	Primary	946360	Y	VAULT_p_NCLE_DNAAffy14_GenomeWideSNP_6_G06_698726	Y	NA							
	OAW42	OAW-42	_1615	MSI-S	Ovary	NA	Carcinoma	Mucinous carcinoma	Female	46	NA	NA	Primary	910548	Y	MISTS_p_NCLE_DNAAffy11_GenomeWideSNP_6_C11_578348	Y	NA							
	OC 314	"OC-314; OC314"	_1616	MSI-H	Ovary	NA	Carcinoma	Serous micropapillary carcinoma	Female	39	NA	"G_III; S_III"	Metastasis	909257	Y	PODIA_p_NCLE_DNAAffy7_GenomeWideSNP_6_G06_437480	Y	NA							
	OC 316	OC316	_1618	NA	Ovary	NA	Carcinoma	Adenocarcinoma	Female	NA	NA	NA	NA	NA	NA	PODIA_p_NCLE_DNAAffy7_GenomeWideSNP_6_E08_437400	Y	NA							
	OCI-AML2	OCIAML2	_1619	MSI-S	Haematopoietic and lymphoid	NA	Haematopoietic neoplasm	"Acute myeloid leukaemia; M4"	Male	65	NA	NA	Primary	910947	Y	MISTS_p_NCLE_DNAAffy11_GenomeWideSNP_6_B10_578298	Y	NA							
	OCI-AML5	OCIAML5	_1620	MSI-S	Haematopoietic and lymphoid	NA	Haematopoietic neoplasm	Acute myeloid leukaemia	Male	77	NA	NA	NA	1330983	Y	MISTS_p_NCLE_DNAAffy11_GenomeWideSNP_6_C08_578282	Y	NA							
	OCUB-M	NA	_1621	MSI-L	Breast	NA	Carcinoma	NA	Female	53	Japanese	NA	Metastasis	909256	Y	NA	NA	NA							
	OE19	NA	_1622	MSI-S	Oesophagus	Lower third	Carcinoma	Adenocarcinoma	Male	72	Caucasian	NA	Primary	910079	Y	ARLES_p_NCLE_DNAAffy2_S_GenomeWideSNP_6_D09_256090	Y	NA							
	OMC-1	NA	_1623	MSI-S	Cervix	NA	Carcinoma	Squamous cell carcinoma	Female	52	Japanese	NA	Primary	949154	Y	NA	NA	NA							
	ONS-76	ONS76	_1624	MSI-S	CNS	Brain	Primitive neuroectodermal tumour-medulloblastoma	NA	Female	2	NA	NA	Primary	909248	Y	PODIA_p_NCLE_DNAAffy7_GenomeWideSNP_6_F06_437446	Y	NA							
	OPM-2	OPM2	_1625	MSI-S	Haematopoietic and lymphoid	NA	Lymphoid neoplasm	Plasma cell myeloma	Female	56	NA	NA	Primary	909249	Y	CHARY_p_NCLE_DNAAffy9_GenomeWideSNP_6_F09_490366	Y	NA							
	OS-RC-2	OSRC2	_1626	MSI-S	Kidney	NA	Carcinoma	Renal cell carcinoma	Male	NA	Japanese	NA	Primary	909250	Y	EPHOR_p_NCLE_Achilles_DNAAffy15_GenomeWideSNP_6_C10_780376	Y	NA							
	OVCAR-4	OVCAR4	_1627	MSI-S	Ovary	NA	Carcinoma	NA	Female	42	Caucasian	NA	Primary	905990	Y	ARLES_p_NCLE_DNAAffy2_S_GenomeWideSNP_6_A02_256004	Y	Y							
	OVCAR-5	OVCAR5	_1628	MSI-S	Ovary	NA	Carcinoma	NA	Female	67	NA	NA	Primary	905969	Y	KELLY_p_CCLE_AffySNP_Oct2012_01_GenomeWideSNP_6_D01_1217606	Y	Y							
	OVCAR-8	OVCAR8	_1629	MSI-S	Ovary	NA	Carcinoma	NA	Female	64	NA	NA	Primary	905991	Y	ARLES_p_NCLE_DNAAffy2_S_GenomeWideSNP_6_C07_256062	Y	Y							
	P12-Ichikawa	"P12-ICHIKAWA; P12ICHIKAWA"	_1630	MSI-S	Haematopoietic and lymphoid	NA	Lymphoid neoplasm	Acute lymphoblastic T cell leukaemia	Male	7	NA	NA	Primary	909251	Y	CHARY_p_NCLE_DNAAffy9_GenomeWideSNP_6_A03_490392	Y	NA							
	P30/OHK	P30-OHK	_1631	MSI-H	Haematopoietic and lymphoid	NA	Lymphoid neoplasm	Acute lymphoblastic leukaemia	Female	11	Japanese	NA	Primary	909252	Y	NA	NA	NA							
	P31/FUJ	"P31-FUJ; P31FUJ"	_1632	MSI-H	Haematopoietic and lymphoid	NA	Haematopoietic neoplasm	"Acute myeloid leukaemia; M5"	Male	7	Japanese	NA	Primary	909253	Y	PODIA_p_NCLE_DNAAffy7_GenomeWideSNP_6_F01_437452	Y	NA							
	Panc 02.03	"PANC-02-03; PANC0203"	_1633	MSI-S	Pancreas	NA	Carcinoma	NA	Female	70	Caucasian, White	NA	NA	1298475	Y	ARLES_p_NCLE_DNAAffy2_S_GenomeWideSNP_6_A11_256022	Y	NA							
	Panc 02.13	PANC0213	_1634	NA	Pancreas	NA	Carcinoma	NA	Female	NA	Caucasian	NA	NA	NA	NA	FASTS_p_NCLE_DNAAffy4_S_GenomeWideSNP_6_F03_335312	Y	NA							
	Panc 03.27	"PANC-03-27; PANC0327"	_1635	MSI-S	Pancreas	NA	Carcinoma	Ductal carcinoma	Female	65	White	NA	Primary	925346	Y	ARLES_p_NCLE_DNAAffy2_S_GenomeWideSNP_6_C03_256054	Y	NA							
	Panc 04.03	"PANC-04-03; PANC0403"	_1636	MSI-S	Pancreas	NA	Carcinoma	NA	Male	70	Caucasian, White	NA	NA	1298476	Y	LIMPS_p_NCLE_DNA2N_GenomeWideSNP_6_D09_246698	Y	NA							
	Panc 05.04	PANC0504	_1637	NA	Pancreas	NA	Carcinoma	NA	Female	77	Caucasian	NA	NA	NA	NA	QUAFF_p_NCLE_DNAAffy12_GenomeWideSNP_6_G09_592722	Y	NA							
	Panc 08.13	"PANC-08-13; PANC0813"	_1638	MSI-L	Pancreas	NA	Carcinoma	Ductal carcinoma	Male	85	White	NA	Primary	925347	Y	LOBBY_p_NCLE_DNAAffy6_GenomeWideSNP_6_E08_437250	Y	NA							
	Panc 10.05	"PANC-10-05; PANC1005"	_1639	MSI-S	Pancreas	NA	Carcinoma	Ductal carcinoma	Male	NA	Caucasian, White	NA	Primary	925348	Y	LIMPS_p_NCLE_DNA2N_GenomeWideSNP_6_E05_246714	Y	NA							
	PC-14	PC14	_1640	MSI-S	Lung	NA	Carcinoma	Adenocarcinoma	Male	NA	NA	NA	Primary	753608	Y	FASTS_p_NCLE_DNAAffy4_S_GenomeWideSNP_6_B03_335216	Y	NA							
	PF-382	PF382	_1641	MSI-S	Haematopoietic and lymphoid	NA	Lymphoid neoplasm	Acute lymphoblastic T cell leukaemia	Female	6	NA	NA	Metastasis	909260	Y	AWASH_p_NCLE_DNAAffy10_GenomeWideSNP_6_C09_542834	Y	NA							
	PFSK-1	NA	_1642	MSI-S	CNS	Brain	Primitive neuroectodermal tumour-medulloblastoma	NA	Male	1,8	Caucasian	NA	Primary	683667	Y	NA	NA	NA							
	PSN1	NA	_1644	MSI-S	Pancreas	NA	Carcinoma	Ductal carcinoma	Male 	NA	NA	NA	Primary	910546	Y	HONEY_p_NCLE_DNAAffy3_S_GenomeWideSNP_6_B02_293306	Y	NA							
	QIMR-WIL	NA	_1645	MSI-S	Haematopoietic and lymphoid	NA	Haematopoietic neoplasm	Acute myeloid leukaemia	Female	NA	NA	NA	Primary	910545	Y	NA	NA	NA							
	Ramos.2G6.4C10	Ramos-2G6-4C10	_1646	MSI-S	Haematopoietic and lymphoid	NA	Lymphoid neoplasm	Burkitt lymphoma	Male	3	Caucasian	NA	Primary	910401	Y	NA	NA	NA							
	RCC10RGB	NA	_1647	MSI-S	Kidney	NA	Carcinoma	Renal cell carcinoma	Male	NA	Japanese	NA	Primary	909974	Y	QUAFF_p_NCLE_DNAAffy12_GenomeWideSNP_6_E05_592792	Y	NA							
	RCM-1	RCM1	_1648	MSI-S	Large intestine	Rectum	Carcinoma	Adenocarcinoma	Female	73	NA	NA	Primary	909263	Y	NA	NA	NA							
	RD	NA	_1649	MSI-S	Soft tissue	Striated muscle	Rhabdomyosarcoma	Embryonal	Female	7	Caucasian	NA	Primary	909264	Y	AWASH_p_NCLE_DNAAffy10_GenomeWideSNP_6_D11_542974	Y	NA							
	Reh	REH	_1650	MSI-H	Haematopoietic and lymphoid	NA	Lymphoid neoplasm	Acute lymphoblastic B cell leukaemia	Female	15	North African	NA	Primary	909696	Y	LOBBY_p_NCLE_DNAAffy6_GenomeWideSNP_6_C09_437274	Y	NA							
	RERF-LC-Ad1	RERFLCAD1	_1651	NA	Lung	NA	Carcinoma	Adenocarcinoma	Male	70	Japanese	NA	NA	NA	NA	HONEY_p_NCLE_DNAAffy3_S_GenomeWideSNP_6_C09_293344	Y	NA							
	RERF-LC-Ad2	RERFLCAD2	_1652	NA	Lung	NA	Carcinoma	Adenocarcinoma	Male	NA	Japanese	NA	NA	NA	NA	PODIA_p_NCLE_DNAAffy7_GenomeWideSNP_6_G01_437428	Y	NA							
	RERF-LC-FM	NA	_1653	MSI-S	Lung	NA	Carcinoma	Small cell carcinoma	Male	NA	Japanese	NA	Metastasis	930081	Y	NA	NA	NA							
	RERF-LC-KJ	RERFLCKJ	_1654	MSI-S	Lung	NA	Carcinoma	Adenocarcinoma	Male	78	Japanese	NA	NA	1298537	Y	BOWER_p_NCLE_DNAAffy8_GenomeWideSNP_6_C08_464564	Y	NA							
	RERF-LC-MS	RERFLCMS	_1655	MSI-S	Lung	NA	Carcinoma	Adenocarcinoma	Male	NA	Japanese	NA	Primary	910931	Y	HONEY_p_NCLE_DNAAffy3_S_GenomeWideSNP_6_D12_293374	Y	NA							
	RERF-LC-Sq1	RERFLCSQ1	_1656	MSI-S	Lung	NA	Carcinoma	Squamous cell carcinoma	Female	74	Japanese	NA	NA	1298538	Y	LOBBY_p_NCLE_DNAAffy6_GenomeWideSNP_6_A09_437332	Y	NA							
	RF-48	NA	_1657	MSI-S	Haematopoietic and lymphoid	NA	Lymphoid neoplasm	B cell lymphoma unspecified	Male	62	NA	NA	Metastasis	909697	Y	NA	NA	NA							
	Rh1	RH-1	_1658	MSI-S	Soft tissue	NA	Ewing sarcoma	NA	Male	NA	NA	NA	Metastasis	971773	Y	NA	NA	NA							
	Rh18	"RH-18; RH18"	_1659	MSI-L	Soft tissue	Striated muscle	Rhabdomyosarcoma	Alveolar	Female	2	NA	NA	Primary	971774	Y	KELLY_p_CCLE_AffySNP_Oct2012_01_GenomeWideSNP_6_F09_1217516	Y	NA							
	RL	NA	_1660	MSI-S	Haematopoietic and lymphoid	NA	Lymphoid neoplasm	B cell lymphoma unspecified	Male	52	Caucasian	NA	Metastasis	910861	Y	LIMPS_p_NCLE_DNA2N_GenomeWideSNP_6_D07_246694	Y	NA							
	ZR-75-30	ZR7530	_1661	MSI-L	Breast	NA	Carcinoma	Ductal carcinoma	Female	47	Black	NA	Metastasis	909907	Y	BOWER_p_NCLE_DNAAffy8_GenomeWideSNP_6_E10_464710	Y	NA							
	RMG-I	RMGI	_1662	MSI-S	Ovary	NA	Carcinoma	Clear cell renal cell carcinoma	Female	NA	NA	NA	Primary	909699	Y	LIMPS_p_NCLE_DNA2N_GenomeWideSNP_6_F10_246748	Y	NA							
	RPMI-2650	NA	_1664	MSI-S	Upper aerodigestive tract	Sinonasal and nasal cavity	Carcinoma	Squamous cell carcinoma	Male	52	NA	NA	Metastasis	909700	Y	NA	NA	NA							
	RPMI-6666	RPMI6666	_1665	MSI-S	Haematopoietic and lymphoid	Lymph node	Lymphoid neoplasm	B-lymphoblastoid	Male	29	Caucasian	NA	Primary	909701	Y	LOBBY_p_NCLE_DNAAffy6_GenomeWideSNP_6_D11_437232	Y	NA							
	RPMI-7951	RPMI7951	_1666	MSI-S	Skin	NA	Malignant melanoma	NA	Female	18	Caucasian	NA	Metastasis	910903	Y	HONEY_p_NCLE_DNAAffy3_S_GenomeWideSNP_6_H05_293456	Y	NA							
	RPMI-8402	RPMI8402	_1667	MSI-S	Haematopoietic and lymphoid	NA	Lymphoid neoplasm	Acute lymphoblastic T cell leukaemia	Female	16	NA	NA	Primary	909702	Y	CHARY_p_NCLE_DNAAffy9_GenomeWideSNP_6_F08_490420	Y	NA							
	RPMI-8866	NA	_1668	MSI-S	Haematopoietic and lymphoid	NA	Haematopoietic neoplasm	Chronic myeloid leukaemia	Female	51	American	NA	Primary	910544	Y	NA	NA	NA							
	RT-112	RT112	_1670	MSI-S	Urinary tract	Bladder	Carcinoma	Transitional cell carcinoma	Female	NA	NA	S_II	Primary	909704	Y	LIMPS_p_NCLE_DNA2N_GenomeWideSNP_6_H06_246788	Y	NA							
	RVH-421	RVH421	_1672	MSI-S	Skin	NA	Malignant melanoma	NA	Male	28	European	NA	Metastasis	909706	Y	CHARY_p_NCLE_DNAAffy9_GenomeWideSNP_6_H02_490418	Y	NA							
	RXF 393L	RXF393	_1673	MSI-S	Kidney	NA	Carcinoma	Renal cell carcinoma	Male	54	NA	NA	NA	905978	Y	NA	NA	Y							
	S-117	NA	_1674	MSI-S	Soft tissue	"Fibrous tissue and uncertain origin; Thyroid"	Sarcoma	NA	Female	47	NA	NA	Primary	910946	Y	CHARY_p_NCLE_DNAAffy9_GenomeWideSNP_6_F05_490436	Y	NA							
	SAS	NA	_1675	MSI-S	Upper aerodigestive tract	"Mouth; Tongue"	Carcinoma	Squamous cell carcinoma	Female	NA	NA	NA	Primary	909708	Y	NA	NA	NA							
	SBC-1	NA	_1676	MSI-S	Lung	NA	Carcinoma	Small cell carcinoma	Male	46	NA	NA	Primary	713885	Y	NA	NA	NA							
	SBC-3	NA	_1678	MSI-S	Lung	NA	Carcinoma	Small cell carcinoma	Male	24	NA	NA	NA	753610	Y	NA	NA	NA							
	SBC-5	SBC5	_1679	MSI-S	Lung	NA	Carcinoma	Small cell carcinoma	Male	65	NA	NA	Primary	713880	Y	LIMPS_p_NCLE_DNA2N_GenomeWideSNP_6_F09_246746	Y	NA							
	SCC-15	SCC15	_1681	MSI-S	Upper aerodigestive tract	"Mouth; Tongue"	Carcinoma	Squamous cell carcinoma	Male	55	NA	NA	Primary	910911	Y	FIEFS_p_NCLE_DNA_Affy5_GenomeWideSNP_6_D12_411012	Y	NA							
	SCC-25	SCC25	_1682	MSI-S	Upper aerodigestive tract	"Mouth; Tongue"	Carcinoma	Squamous cell carcinoma	Male	70	NA	NA	Primary	910701	Y	LOBBY_p_NCLE_DNAAffy6_GenomeWideSNP_6_B01_437296	Y	NA							
	SCC-3	NA	_1683	MSI-S	Haematopoietic and lymphoid	NA	Lymphoid neoplasm	B cell lymphoma unspecified	Female	20	NA	NA	Metastasis	910930	Y	NA	NA	NA							
	SCC-4	SCC4	_1684	MSI-S	Upper aerodigestive tract	"Mouth; Tongue"	Carcinoma	Squamous cell carcinoma	Male	55	NA	NA	Primary	910904	Y	FIEFS_p_NCLE_DNA_Affy5_GenomeWideSNP_6_E11_410996	Y	NA							
	SCC-9	SCC9	_1685	MSI-S	Upper aerodigestive tract	"Mouth; Tongue"	Carcinoma	Squamous cell carcinoma	Male	25	NA	NA	Primary	909709	Y	BOWER_p_NCLE_DNAAffy8_GenomeWideSNP_6_B10_464586	Y	NA							
	SCH	NA	_1687	MSI-S	Stomach	NA	Other	Choriocarcinoma	Male	46	Japanese	NA	NA	909711	Y	NA	NA	NA							
	SF126	NA	_1688	MSI-S	CNS	Brain	Glioma	Astrocytoma	Female	NA	NA	NA	Primary	909712	Y	PODIA_p_NCLE_DNAAffy7_GenomeWideSNP_6_D11_437418	Y	NA							
	SF268	NA	_1689	MSI-S	CNS	Brain	Glioma	NA	NA	NA	NA	NA	Primary	905986	Y	KELLY_p_CCLE_AffySNP_Oct2012_01_GenomeWideSNP_6_C03_1217644	Y	Y							
	SF295	NA	_1690	MSI-S	CNS	Brain	Glioma	Astrocytoma Grade IV	Female	67	NA	NA	Primary	905985	Y	ARLES_p_NCLE_DNAAffy2_S_GenomeWideSNP_6_D04_256080	Y	Y							
	SF539	NA	_1691	MSI-S	CNS	Brain	Glioma	NA	Female	34	NA	NA	Primary	905984	Y	KELLY_p_CCLE_AffySNP_Oct2012_01_GenomeWideSNP_6_B04_1217546	Y	Y							
	SH-4	SH4	_1692	MSI-S	Skin	NA	Malignant melanoma	NA	Female	60	Caucasian	NA	Metastasis	909713	Y	MISTS_p_NCLE_DNAAffy11_GenomeWideSNP_6_C06_578404	Y	NA							
	SHP-77	SHP77	_1693	MSI-S	Lung	NA	Carcinoma	Small cell carcinoma	Male	54	Caucasian	NA	Primary	724872	Y	BOWER_p_NCLE_DNAAffy8_GenomeWideSNP_6_H03_464636	Y	NA							
	SIG-M5	SIGM5	_1694	MSI-S	Haematopoietic and lymphoid	NA	Haematopoietic neoplasm	"Acute myeloid leukaemia; M5a"	Male	63	NA	NA	Primary	909715	Y	CHARY_p_NCLE_DNAAffy9_GenomeWideSNP_6_B11_490510	Y	NA							
	SiMa	SIMA	_1695	MSI-S	Autonomic ganglia	NA	Neuroblastoma	NA	Male	1,66	Caucasian, European	G_III	Primary	753620	Y	CHARY_p_NCLE_DNAAffy9_GenomeWideSNP_6_A12_490504	Y	NA							
	SJSA-1	SJSA1	_1697	MSI-L	Bone	Femur	Osteosarcoma	NA	Male	19	Black	NA	Primary	909717	Y	ARLES_p_NCLE_DNAAffy2_S_GenomeWideSNP_6_F02_256124	Y	NA							
	SK-MG-1	NA	_1698	MSI-S	CNS	Brain	Glioma	Astrocytoma	Female	NA	NA	NA	Primary	909729	Y	NA	NA	NA							
	SK-MM-2	SKMM2	_1699	MSI-S	Haematopoietic and lymphoid		Lymphoid neoplasm	Plasma cell myeloma	Male	54	NA	NA	Primary	753612	Y	CHARY_p_NCLE_DNAAffy9_GenomeWideSNP_6_F04_490502	Y	NA							
	SK-N-AS	SKNAS	_1700	MSI-S	Autonomic ganglia	NA	Neuroblastoma	NA	Female	6	Caucasian	NA	Metastasis	724828	Y	FIEFS_p_NCLE_DNA_Affy5_GenomeWideSNP_6_C08_411042	Y	NA							
	SK-N-DZ	SKNDZ	_1701	MSI-S	Autonomic ganglia	NA	Neuroblastoma	NA	Female	2	Caucasian	NA	Metastasis	688086	Y	LOBBY_p_NCLE_DNAAffy6_GenomeWideSNP_6_G05_437368	Y	NA							
	SK-N-FI	SKNFI	_1702	MSI-S	Autonomic ganglia	NA	Neuroblastoma	NA	Male	11	Caucasian	NA	Metastasis	688087	Y	FIEFS_p_NCLE_DNA_Affy5_GenomeWideSNP_6_F10_410970	Y	NA							
	SK-PN-DW	NA	_1703	MSI-S	Bone	NA	Ewings sarcoma-peripheral primitive neuroectodermal tumour	NA	Male	17	Caucasian	NA	Primary	909731	Y	NA	NA	NA							
	SKG-IIIa	NA	_1704	MSI-S	Cervix	NA	Carcinoma	NA	Female	38	NA	NA	Primary	930298	Y	NA	NA	NA							
	SN12C	NA	_1705	MSI-S	Kidney	NA	Carcinoma	Renal cell carcinoma	Male	NA	NA	NA	Primary	905979	Y	NA	NA	Y							
	SNB-75	SNB75	_1706	MSI-S	CNS	Brain	Glioma	Glioma	Female	NA	NA	NA	Primary	905982	Y	KELLY_p_CCLE_AffySNP_Oct2012_01_GenomeWideSNP_6_A07_1217528	Y	Y							
	SNG-M	SNGM	_1707	MSI-H	Endometrium	NA	Carcinoma	Adenocarcinoma	Female	52	Japanese	NA	Metastasis	909735	Y	PODIA_p_NCLE_DNAAffy7_GenomeWideSNP_6_G08_437484	Y	NA							
	SNU-C1	SNUC1	_1708	MSI-S	Large intestine	Colon	Carcinoma	Adenocarcinoma	Male	71	Asian	NA	Metastasis	910905	Y	LOBBY_p_NCLE_DNAAffy6_GenomeWideSNP_6_D05_437290	Y	NA							
	SNU-C2A	SNUC2A	_1709	NA	Large intestine	Cecum	Carcinoma	Adenocarcinoma	Female	43	Asian	NA	NA	NA	NA	LOBBY_p_NCLE_DNAAffy6_GenomeWideSNP_6_D09_437236	Y	NA							
	SNU-C2B	NA	_1710	MSI-H	Large intestine	Caecum	Carcinoma	Adenocarcinoma	Female	43	Asian	NA	Primary	909740	Y	NA	NA	NA							
	SR	SR786	_1711	MSI-S	Haematopoietic and lymphoid	NA	Lymphoid neoplasm	Anaplastic large cell lymphoma	Male	11	Caucasian	NA	Primary	905965	Y	AWASH_p_NCLE_DNAAffy10_GenomeWideSNP_6_E02_542828	Y	Y							
