entity:sample_id	fastq1	fastq2	star_bam_file	star_bam_index	star_chimeric_bam_file	star_transcriptome_bam	RNAseq_bai	RNAseq_bam	star_md_bam_file	bam_file	bam_index	transcriptome_bam	WES_bai	WES_bam
dm_ACH-001538	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/68b7e0ed-cfb4-47fb-aa90-f93237d661ba/trinity_cleaned/c47e1cae-0248-4514-9364-f66e5f5f2385/call-samtofastq/dm_ACH-001538_1.fastq.gz	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/68b7e0ed-cfb4-47fb-aa90-f93237d661ba/trinity_cleaned/c47e1cae-0248-4514-9364-f66e5f5f2385/call-samtofastq/dm_ACH-001538_2.fastq.gz	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/e85f77e3-9d43-49ed-b244-a99b3e2bdcc1/star_workflow/58a39789-e3cb-400c-afd5-5c135ed7b05d/call-star/star_out/dm_ACH-001538.Aligned.sortedByCoord.out.bam	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/e85f77e3-9d43-49ed-b244-a99b3e2bdcc1/star_workflow/58a39789-e3cb-400c-afd5-5c135ed7b05d/call-star/star_out/dm_ACH-001538.Aligned.sortedByCoord.out.bam.bai	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/e85f77e3-9d43-49ed-b244-a99b3e2bdcc1/star_workflow/58a39789-e3cb-400c-afd5-5c135ed7b05d/call-star/star_out/dm_ACH-001538.Chimeric.out.sorted.bam	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/e85f77e3-9d43-49ed-b244-a99b3e2bdcc1/star_workflow/58a39789-e3cb-400c-afd5-5c135ed7b05d/call-star/star_out/dm_ACH-001538.Aligned.toTranscriptome.out.bam	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G144965/KKU213/current/KKU213.bai	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G144965/KKU213/current/KKU213.bam	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/139b7d91-158f-4f9c-bdeb-e218e469c111/markduplicates_workflow/1a391d97-e206-455e-9cd4-0c4b7230bb4a/call-markduplicates/dm_ACH-001538.Aligned.sortedByCoord.out.md.bam					
dm_ACH-001540	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/68b7e0ed-cfb4-47fb-aa90-f93237d661ba/trinity_cleaned/5ad1d72b-5455-4dc4-97c2-dc186d4ec6cb/call-samtofastq/dm_ACH-001540_1.fastq.gz	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/68b7e0ed-cfb4-47fb-aa90-f93237d661ba/trinity_cleaned/5ad1d72b-5455-4dc4-97c2-dc186d4ec6cb/call-samtofastq/dm_ACH-001540_2.fastq.gz	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/e85f77e3-9d43-49ed-b244-a99b3e2bdcc1/star_workflow/a83c5dd7-49a3-4731-a42c-5a3571981dbe/call-star/star_out/dm_ACH-001540.Aligned.sortedByCoord.out.bam	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/e85f77e3-9d43-49ed-b244-a99b3e2bdcc1/star_workflow/a83c5dd7-49a3-4731-a42c-5a3571981dbe/call-star/star_out/dm_ACH-001540.Aligned.sortedByCoord.out.bam.bai	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/e85f77e3-9d43-49ed-b244-a99b3e2bdcc1/star_workflow/a83c5dd7-49a3-4731-a42c-5a3571981dbe/call-star/star_out/dm_ACH-001540.Chimeric.out.sorted.bam	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/e85f77e3-9d43-49ed-b244-a99b3e2bdcc1/star_workflow/a83c5dd7-49a3-4731-a42c-5a3571981dbe/call-star/star_out/dm_ACH-001540.Aligned.toTranscriptome.out.bam	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G144963/KMLS1/current/KMLS1.bai	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G144963/KMLS1/current/KMLS1.bam	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/139b7d91-158f-4f9c-bdeb-e218e469c111/markduplicates_workflow/c4d3edd1-589f-46da-b9fd-7a40524b4a73/call-markduplicates/dm_ACH-001540.Aligned.sortedByCoord.out.md.bam					
dm_ACH-001541	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/68b7e0ed-cfb4-47fb-aa90-f93237d661ba/trinity_cleaned/33628271-67f2-42e2-a5d3-3f3dd149d36f/call-samtofastq/dm_ACH-001541_1.fastq.gz	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/68b7e0ed-cfb4-47fb-aa90-f93237d661ba/trinity_cleaned/33628271-67f2-42e2-a5d3-3f3dd149d36f/call-samtofastq/dm_ACH-001541_2.fastq.gz	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/e85f77e3-9d43-49ed-b244-a99b3e2bdcc1/star_workflow/84850fdf-fd49-45e4-bf1a-a85c87bbc88b/call-star/star_out/dm_ACH-001541.Aligned.sortedByCoord.out.bam	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/e85f77e3-9d43-49ed-b244-a99b3e2bdcc1/star_workflow/84850fdf-fd49-45e4-bf1a-a85c87bbc88b/call-star/star_out/dm_ACH-001541.Aligned.sortedByCoord.out.bam.bai	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/e85f77e3-9d43-49ed-b244-a99b3e2bdcc1/star_workflow/84850fdf-fd49-45e4-bf1a-a85c87bbc88b/call-star/star_out/dm_ACH-001541.Chimeric.out.sorted.bam	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/e85f77e3-9d43-49ed-b244-a99b3e2bdcc1/star_workflow/84850fdf-fd49-45e4-bf1a-a85c87bbc88b/call-star/star_out/dm_ACH-001541.Aligned.toTranscriptome.out.bam	gs://fc-a32a7d64-a1ab-4092-b715-4231a7103007/seq/picard_aggregation/RP-1561/RNA/KMS28PE/current/KMS28PE.bai	gs://fc-a32a7d64-a1ab-4092-b715-4231a7103007/seq/picard_aggregation/RP-1561/RNA/KMS28PE/current/KMS28PE.bam	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/139b7d91-158f-4f9c-bdeb-e218e469c111/markduplicates_workflow/dae114e6-19c3-44a1-b610-16a40078c6f5/call-markduplicates/dm_ACH-001541.Aligned.sortedByCoord.out.md.bam					
dm_ACH-001543	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/68b7e0ed-cfb4-47fb-aa90-f93237d661ba/trinity_cleaned/b9b4b8a1-5dd7-46c9-bcc9-456beaf05520/call-samtofastq/dm_ACH-001543_1.fastq.gz	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/68b7e0ed-cfb4-47fb-aa90-f93237d661ba/trinity_cleaned/b9b4b8a1-5dd7-46c9-bcc9-456beaf05520/call-samtofastq/dm_ACH-001543_2.fastq.gz	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/e85f77e3-9d43-49ed-b244-a99b3e2bdcc1/star_workflow/264545b5-f70a-42aa-95b7-165b62cef54b/call-star/star_out/dm_ACH-001543.Aligned.sortedByCoord.out.bam	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/e85f77e3-9d43-49ed-b244-a99b3e2bdcc1/star_workflow/264545b5-f70a-42aa-95b7-165b62cef54b/call-star/star_out/dm_ACH-001543.Aligned.sortedByCoord.out.bam.bai	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/e85f77e3-9d43-49ed-b244-a99b3e2bdcc1/star_workflow/264545b5-f70a-42aa-95b7-165b62cef54b/call-star/star_out/dm_ACH-001543.Chimeric.out.sorted.bam	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/e85f77e3-9d43-49ed-b244-a99b3e2bdcc1/star_workflow/264545b5-f70a-42aa-95b7-165b62cef54b/call-star/star_out/dm_ACH-001543.Aligned.toTranscriptome.out.bam	gs://fc-d04af879-9884-42a5-a40a-964d7ab6954d/CCLE_DepMap_RNAseq_July_Dec_2018/RP-1561/RNA/KOSC2CL343/v2/KOSC2CL343.bai	gs://fc-d04af879-9884-42a5-a40a-964d7ab6954d/CCLE_DepMap_RNAseq_July_Dec_2018/RP-1561/RNA/KOSC2CL343/v2/KOSC2CL343.bam	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/139b7d91-158f-4f9c-bdeb-e218e469c111/markduplicates_workflow/20953ffa-1a84-40f2-8511-bf344a382303/call-markduplicates/dm_ACH-001543.Aligned.sortedByCoord.out.md.bam					
dm_ACH-001548	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/68b7e0ed-cfb4-47fb-aa90-f93237d661ba/trinity_cleaned/dfed4694-9201-4bcc-9f7a-733700e5e4d7/call-samtofastq/dm_ACH-001548_1.fastq.gz	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/68b7e0ed-cfb4-47fb-aa90-f93237d661ba/trinity_cleaned/dfed4694-9201-4bcc-9f7a-733700e5e4d7/call-samtofastq/dm_ACH-001548_2.fastq.gz	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/e85f77e3-9d43-49ed-b244-a99b3e2bdcc1/star_workflow/83769672-96a7-4fb3-a026-da45d73b471b/call-star/star_out/dm_ACH-001548.Aligned.sortedByCoord.out.bam	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/e85f77e3-9d43-49ed-b244-a99b3e2bdcc1/star_workflow/83769672-96a7-4fb3-a026-da45d73b471b/call-star/star_out/dm_ACH-001548.Aligned.sortedByCoord.out.bam.bai	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/e85f77e3-9d43-49ed-b244-a99b3e2bdcc1/star_workflow/83769672-96a7-4fb3-a026-da45d73b471b/call-star/star_out/dm_ACH-001548.Chimeric.out.sorted.bam	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/e85f77e3-9d43-49ed-b244-a99b3e2bdcc1/star_workflow/83769672-96a7-4fb3-a026-da45d73b471b/call-star/star_out/dm_ACH-001548.Aligned.toTranscriptome.out.bam	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/RP-1561/RNA/LS/current/LS.bai	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/RP-1561/RNA/LS/current/LS.bam	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/139b7d91-158f-4f9c-bdeb-e218e469c111/markduplicates_workflow/774eded8-d56f-4ce9-9c78-82f993db4912/call-markduplicates/dm_ACH-001548.Aligned.sortedByCoord.out.md.bam					
dm_ACH-001607	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/68b7e0ed-cfb4-47fb-aa90-f93237d661ba/trinity_cleaned/6d4d216e-7567-4992-a2d4-36c36dc22c04/call-samtofastq/dm_ACH-001607_1.fastq.gz	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/68b7e0ed-cfb4-47fb-aa90-f93237d661ba/trinity_cleaned/6d4d216e-7567-4992-a2d4-36c36dc22c04/call-samtofastq/dm_ACH-001607_2.fastq.gz	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/e85f77e3-9d43-49ed-b244-a99b3e2bdcc1/star_workflow/c10d4a1a-9f07-4831-8984-e27be237a6e0/call-star/star_out/dm_ACH-001607.Aligned.sortedByCoord.out.bam	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/e85f77e3-9d43-49ed-b244-a99b3e2bdcc1/star_workflow/c10d4a1a-9f07-4831-8984-e27be237a6e0/call-star/star_out/dm_ACH-001607.Aligned.sortedByCoord.out.bam.bai	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/e85f77e3-9d43-49ed-b244-a99b3e2bdcc1/star_workflow/c10d4a1a-9f07-4831-8984-e27be237a6e0/call-star/star_out/dm_ACH-001607.Chimeric.out.sorted.bam	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/e85f77e3-9d43-49ed-b244-a99b3e2bdcc1/star_workflow/c10d4a1a-9f07-4831-8984-e27be237a6e0/call-star/star_out/dm_ACH-001607.Aligned.toTranscriptome.out.bam	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G144965/NOZ/current/NOZ.bai	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G144965/NOZ/current/NOZ.bam	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/139b7d91-158f-4f9c-bdeb-e218e469c111/markduplicates_workflow/ab55b6f8-71a7-4f42-a339-07a35fed79c6/call-markduplicates/dm_ACH-001607.Aligned.sortedByCoord.out.md.bam	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/978eebfb-5a9f-4105-8218-c25d0948866a/rnaseq_pipeline_bam_workflow/8e1e6b88-d659-4530-a542-b858ca8ad37b/call-markduplicates/dm_ACH-001607.Aligned.sortedByCoord.out.md.bam	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/978eebfb-5a9f-4105-8218-c25d0948866a/rnaseq_pipeline_bam_workflow/8e1e6b88-d659-4530-a542-b858ca8ad37b/call-star/star_out/dm_ACH-001607.Aligned.sortedByCoord.out.bam.bai	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/978eebfb-5a9f-4105-8218-c25d0948866a/rnaseq_pipeline_bam_workflow/8e1e6b88-d659-4530-a542-b858ca8ad37b/call-star/star_out/dm_ACH-001607.Aligned.toTranscriptome.out.bam		
dm_ACH-001608	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/68b7e0ed-cfb4-47fb-aa90-f93237d661ba/trinity_cleaned/a6ec33ce-d14d-46ae-a3d4-a77ae3212c43/call-samtofastq/dm_ACH-001608_1.fastq.gz	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/68b7e0ed-cfb4-47fb-aa90-f93237d661ba/trinity_cleaned/a6ec33ce-d14d-46ae-a3d4-a77ae3212c43/call-samtofastq/dm_ACH-001608_2.fastq.gz	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/e85f77e3-9d43-49ed-b244-a99b3e2bdcc1/star_workflow/4c161d27-2fd8-4ff2-901e-e87e59574f9f/call-star/star_out/dm_ACH-001608.Aligned.sortedByCoord.out.bam	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/e85f77e3-9d43-49ed-b244-a99b3e2bdcc1/star_workflow/4c161d27-2fd8-4ff2-901e-e87e59574f9f/call-star/star_out/dm_ACH-001608.Aligned.sortedByCoord.out.bam.bai	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/e85f77e3-9d43-49ed-b244-a99b3e2bdcc1/star_workflow/4c161d27-2fd8-4ff2-901e-e87e59574f9f/call-star/star_out/dm_ACH-001608.Chimeric.out.sorted.bam	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/e85f77e3-9d43-49ed-b244-a99b3e2bdcc1/star_workflow/4c161d27-2fd8-4ff2-901e-e87e59574f9f/call-star/star_out/dm_ACH-001608.Aligned.toTranscriptome.out.bam	gs://fc-a32a7d64-a1ab-4092-b715-4231a7103007/seq/picard_aggregation/RP-1561/RNA/NP2/current/NP2.bai	gs://fc-a32a7d64-a1ab-4092-b715-4231a7103007/seq/picard_aggregation/RP-1561/RNA/NP2/current/NP2.bam	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/139b7d91-158f-4f9c-bdeb-e218e469c111/markduplicates_workflow/14514204-c29c-4461-a7ac-4a87fd0beace/call-markduplicates/dm_ACH-001608.Aligned.sortedByCoord.out.md.bam					
dm_ACH-001610	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/68b7e0ed-cfb4-47fb-aa90-f93237d661ba/trinity_cleaned/5d174e31-b39a-46f3-baa9-32f07bd578ba/call-samtofastq/dm_ACH-001610_1.fastq.gz	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/68b7e0ed-cfb4-47fb-aa90-f93237d661ba/trinity_cleaned/5d174e31-b39a-46f3-baa9-32f07bd578ba/call-samtofastq/dm_ACH-001610_2.fastq.gz	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/e85f77e3-9d43-49ed-b244-a99b3e2bdcc1/star_workflow/84eb1209-227c-4f7c-8299-6c00ad538219/call-star/star_out/dm_ACH-001610.Aligned.sortedByCoord.out.bam	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/e85f77e3-9d43-49ed-b244-a99b3e2bdcc1/star_workflow/84eb1209-227c-4f7c-8299-6c00ad538219/call-star/star_out/dm_ACH-001610.Aligned.sortedByCoord.out.bam.bai	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/e85f77e3-9d43-49ed-b244-a99b3e2bdcc1/star_workflow/84eb1209-227c-4f7c-8299-6c00ad538219/call-star/star_out/dm_ACH-001610.Chimeric.out.sorted.bam	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/e85f77e3-9d43-49ed-b244-a99b3e2bdcc1/star_workflow/84eb1209-227c-4f7c-8299-6c00ad538219/call-star/star_out/dm_ACH-001610.Aligned.toTranscriptome.out.bam	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G144159/NP5/current/NP5.bai	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G144159/NP5/current/NP5.bam	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/139b7d91-158f-4f9c-bdeb-e218e469c111/markduplicates_workflow/82ea72b7-cf21-4e6d-91d1-bf1a3f8cd439/call-markduplicates/attempt-2/dm_ACH-001610.Aligned.sortedByCoord.out.md.bam					
dm_ACH-001611	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/68b7e0ed-cfb4-47fb-aa90-f93237d661ba/trinity_cleaned/71abaed2-ce7d-4df0-8349-20ac2ae5d387/call-samtofastq/dm_ACH-001611_1.fastq.gz	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/68b7e0ed-cfb4-47fb-aa90-f93237d661ba/trinity_cleaned/71abaed2-ce7d-4df0-8349-20ac2ae5d387/call-samtofastq/dm_ACH-001611_2.fastq.gz	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/e85f77e3-9d43-49ed-b244-a99b3e2bdcc1/star_workflow/03787147-708c-4945-98a7-de37fed30e6c/call-star/star_out/dm_ACH-001611.Aligned.sortedByCoord.out.bam	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/e85f77e3-9d43-49ed-b244-a99b3e2bdcc1/star_workflow/03787147-708c-4945-98a7-de37fed30e6c/call-star/star_out/dm_ACH-001611.Aligned.sortedByCoord.out.bam.bai	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/e85f77e3-9d43-49ed-b244-a99b3e2bdcc1/star_workflow/03787147-708c-4945-98a7-de37fed30e6c/call-star/star_out/dm_ACH-001611.Chimeric.out.sorted.bam	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/e85f77e3-9d43-49ed-b244-a99b3e2bdcc1/star_workflow/03787147-708c-4945-98a7-de37fed30e6c/call-star/star_out/dm_ACH-001611.Aligned.toTranscriptome.out.bam	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G144159/NP8/current/NP8.bai	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G144159/NP8/current/NP8.bam	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/139b7d91-158f-4f9c-bdeb-e218e469c111/markduplicates_workflow/e2af59a6-99ca-450b-aedb-c8e37c57847a/call-markduplicates/dm_ACH-001611.Aligned.sortedByCoord.out.md.bam					
dm_ACH-001618	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/68b7e0ed-cfb4-47fb-aa90-f93237d661ba/trinity_cleaned/84277021-6f49-4285-8be7-31a4dcd7883d/call-samtofastq/dm_ACH-001618_1.fastq.gz	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/68b7e0ed-cfb4-47fb-aa90-f93237d661ba/trinity_cleaned/84277021-6f49-4285-8be7-31a4dcd7883d/call-samtofastq/dm_ACH-001618_2.fastq.gz	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/e85f77e3-9d43-49ed-b244-a99b3e2bdcc1/star_workflow/8a97d206-43e8-44de-8278-f87035072cf1/call-star/star_out/dm_ACH-001618.Aligned.sortedByCoord.out.bam	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/e85f77e3-9d43-49ed-b244-a99b3e2bdcc1/star_workflow/8a97d206-43e8-44de-8278-f87035072cf1/call-star/star_out/dm_ACH-001618.Aligned.sortedByCoord.out.bam.bai	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/e85f77e3-9d43-49ed-b244-a99b3e2bdcc1/star_workflow/8a97d206-43e8-44de-8278-f87035072cf1/call-star/star_out/dm_ACH-001618.Chimeric.out.sorted.bam	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/e85f77e3-9d43-49ed-b244-a99b3e2bdcc1/star_workflow/8a97d206-43e8-44de-8278-f87035072cf1/call-star/star_out/dm_ACH-001618.Aligned.toTranscriptome.out.bam	gs://fc-d04af879-9884-42a5-a40a-964d7ab6954d/CCLE_DepMap_RNAseq_July_Dec_2018/RP-1561/RNA/OCIM2/v1/OCIM2.bai	gs://fc-d04af879-9884-42a5-a40a-964d7ab6954d/CCLE_DepMap_RNAseq_July_Dec_2018/RP-1561/RNA/OCIM2/v1/OCIM2.bam	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/139b7d91-158f-4f9c-bdeb-e218e469c111/markduplicates_workflow/5c02c237-179a-46da-acd6-3011d6ab4636/call-markduplicates/dm_ACH-001618.Aligned.sortedByCoord.out.md.bam					
dm_ACH-001619	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/68b7e0ed-cfb4-47fb-aa90-f93237d661ba/trinity_cleaned/674408d7-69a5-4f68-a704-5f9742818eac/call-samtofastq/dm_ACH-001619_1.fastq.gz	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/68b7e0ed-cfb4-47fb-aa90-f93237d661ba/trinity_cleaned/674408d7-69a5-4f68-a704-5f9742818eac/call-samtofastq/dm_ACH-001619_2.fastq.gz	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/e85f77e3-9d43-49ed-b244-a99b3e2bdcc1/star_workflow/926ef1c7-7912-42db-ad26-4c9e9877187b/call-star/star_out/dm_ACH-001619.Aligned.sortedByCoord.out.bam	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/e85f77e3-9d43-49ed-b244-a99b3e2bdcc1/star_workflow/926ef1c7-7912-42db-ad26-4c9e9877187b/call-star/star_out/dm_ACH-001619.Aligned.sortedByCoord.out.bam.bai	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/e85f77e3-9d43-49ed-b244-a99b3e2bdcc1/star_workflow/926ef1c7-7912-42db-ad26-4c9e9877187b/call-star/star_out/dm_ACH-001619.Chimeric.out.sorted.bam	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/e85f77e3-9d43-49ed-b244-a99b3e2bdcc1/star_workflow/926ef1c7-7912-42db-ad26-4c9e9877187b/call-star/star_out/dm_ACH-001619.Aligned.toTranscriptome.out.bam	gs://fc-d04af879-9884-42a5-a40a-964d7ab6954d/CCLE_DepMap_RNAseq_July_Dec_2018/RP-1561/RNA/OCUG1/v2/OCUG1.bai	gs://fc-d04af879-9884-42a5-a40a-964d7ab6954d/CCLE_DepMap_RNAseq_July_Dec_2018/RP-1561/RNA/OCUG1/v2/OCUG1.bam	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/139b7d91-158f-4f9c-bdeb-e218e469c111/markduplicates_workflow/8abda5bc-e88b-4746-8cab-2f7a41be8d92/call-markduplicates/dm_ACH-001619.Aligned.sortedByCoord.out.md.bam					
dm_ACH-001624	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/68b7e0ed-cfb4-47fb-aa90-f93237d661ba/trinity_cleaned/0f3e56f9-44a0-4020-9955-8824b3b4f264/call-samtofastq/dm_ACH-001624_1.fastq.gz	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/68b7e0ed-cfb4-47fb-aa90-f93237d661ba/trinity_cleaned/0f3e56f9-44a0-4020-9955-8824b3b4f264/call-samtofastq/dm_ACH-001624_2.fastq.gz	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/e85f77e3-9d43-49ed-b244-a99b3e2bdcc1/star_workflow/2c113d5f-9746-41b7-ae3e-a7dfd395bb9f/call-star/star_out/dm_ACH-001624.Aligned.sortedByCoord.out.bam	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/e85f77e3-9d43-49ed-b244-a99b3e2bdcc1/star_workflow/2c113d5f-9746-41b7-ae3e-a7dfd395bb9f/call-star/star_out/dm_ACH-001624.Aligned.sortedByCoord.out.bam.bai	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/e85f77e3-9d43-49ed-b244-a99b3e2bdcc1/star_workflow/2c113d5f-9746-41b7-ae3e-a7dfd395bb9f/call-star/star_out/dm_ACH-001624.Chimeric.out.sorted.bam	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/e85f77e3-9d43-49ed-b244-a99b3e2bdcc1/star_workflow/2c113d5f-9746-41b7-ae3e-a7dfd395bb9f/call-star/star_out/dm_ACH-001624.Aligned.toTranscriptome.out.bam	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G144159/ONDA9/current/ONDA9.bai	gs://fc-effb3f55-962a-4b1f-b41d-63234d7e5735/seq/picard_aggregation/G144159/ONDA9/current/ONDA9.bam	gs://fc-secure-639c94ba-2b0d-4960-92fc-9cd50046a968/139b7d91-158f-4f9c-bdeb-e218e469c111/markduplicates_workflow/3c7f3832-9a70-4184-a0e9-264f29b10ddb/call-markduplicates/dm_ACH-001624.Aligned.sortedByCoord.out.md.bam					
